"","V1","V2","V3"
"36129",1513441006,15727.8,0.0045
"36130",1513441251,15582.17,0.00076177
"36131",1513441251,15582.17,0.00076177
"36132",1513441252,15582.17,0.01496518
"36133",1513441253,15582.17,0.01496518
"36134",1513441428,15551.22,0.01202
"36135",1513441929,15444.8,0.00890008
"36136",1513441930,15414.79,0.0052
"36137",1513442250,15371.05,0.00577064
"36138",1513442402,15423.2,0.01392
"36139",1513442639,15387.06,0.0072587
"36140",1513442860,15430.11,0.00753721
"36141",1513442860,15430.11,0.00753721
"36142",1513442959,15414.84,0.009
"36143",1513443188,15451.48,0.06471872
"36144",1513443189,15451.48,0.06471872
"36145",1513443190,15451.48,0.06471872
"36146",1513443190,15451.48,0.06471872
"36147",1513443190,15451.48,0.00451512
"36148",1513443190,15451.48,0.0602036
"36149",1513443191,15451.48,0.0310967
"36150",1513443442,15518.3,0.01083
"36151",1513443990,15595.85,0.00224823
"36152",1513444021,15558.74,0.0138
"36153",1513444221,15600,0.0103
"36154",1513444505,15569.27,0.00923
"36155",1513444927,15477.54,0.0054
"36156",1513445392,15543.02,5e-04
"36157",1513445854,15563.67,0.00128
"36158",1513446453,15592.6,0.00818
"36159",1513446912,15599.49,0.01254
"36160",1513447088,15642.77,0.00181681
"36161",1513447476,15607.03,0.01426
"36162",1513447998,15599.15,0.00363
"36163",1513448541,15575.77,0.0109
"36164",1513449064,15552.42,0.01263
"36165",1513449583,15592.49,0.0299997
"36166",1513449645,15579.31,0.01352
"36167",1513450173,15585.58,0.00613
"36168",1513450743,15600.43,0.00416
"36169",1513451225,15630.22,0.00661
"36170",1513451771,15684.66,0.01403
"36171",1513452255,15753.91,0.00615
"36172",1513452516,15779,0.00199949
"36173",1513452516,15779,0.00199949
"36174",1513452870,15760.31,0.00697
"36175",1513452920,15779,0.01283795
"36176",1513453025,15779,0.03316306
"36177",1513453161,15779,1e-08
"36178",1513453369,15827.92,0.01297
"36179",1513453544,15825.45,0.00149771
"36180",1513453551,15828.57,0.01323359
"36181",1513453552,15828.57,0.00192293
"36182",1513453554,15828.57,0.00192293
"36183",1513453579,15824.53,0.01294623
"36184",1513453807,15850,0.0103
"36185",1513453894,15906.54,0.01462
"36186",1513454474,15984.06,0.00078
"36187",1513454805,16048.99,0.00077886
"36188",1513455095,16003.8,0.00623
"36189",1513455374,16003.8,0.02499396
"36190",1513455426,16003.8,1e-07
"36191",1513455640,15936.66,0.01044
"36192",1513456112,15949.97,0.00973
"36193",1513456618,15990.22,0.00327
"36194",1513457223,16007.64,0.00198
"36195",1513457659,16024.17,0.00688
"36196",1513458107,16024.17,0.01006081
"36197",1513458125,16024.17,0.01490148
"36198",1513458144,16007.64,0.01026385
"36199",1513458194,15923.17,0.01463
"36200",1513458220,15931.05,0.01485841
"36201",1513458253,15912.37,0.02039357
"36202",1513458720,15896.13,0.00607
"36203",1513459212,15950.62,0.00496
"36204",1513459754,15999.81,0.01028
"36205",1513460253,16055.94,0.00677
"36206",1513460791,16017.06,0.00031
"36207",1513461264,16047.72,0.01275
"36208",1513461843,16025.86,0.00585
"36209",1513462303,15998.9,0.01454
"36210",1513462825,15988.63,0.0118
"36211",1513463348,15978.12,0.01172
"36212",1513463706,15988.63,0.00270499
"36213",1513463885,16055.3,0.01304
"36214",1513464149,16149.19,0.01065018
"36215",1513464460,16148.42,0.00612
"36216",1513465105,16164.47,0.0075
"36217",1513465602,16152.3,0.01422
"36218",1513465809,16164.47,0.01026385
"36219",1513466020,16270.47,0.03350162
"36220",1513466046,16270.47,0.05437906
"36221",1513466135,16239.08,0.0092
"36222",1513466626,16292.52,0.01258
"36223",1513466792,16335.27,0.108018
"36224",1513466792,16335.27,0.13685092
"36225",1513467162,16290.86,0.0021
"36226",1513467571,16317.82,0.01835784
"36227",1513467828,16213.95,0.00904
"36228",1513468341,16206.93,0.00165
"36229",1513468922,16194.17,0.00545
"36230",1513468940,16179.51,0.00216323
"36231",1513469307,16011.95,0.01313015
"36232",1513469313,16011.95,0.0132942
"36233",1513469314,16014.43,0.0132942
"36234",1513469318,16014.43,0.0132942
"36235",1513469319,16014.43,0.0132942
"36236",1513469325,16014.24,0.0132942
"36237",1513469371,15966.73,0.01321294
"36238",1513469385,15973.16,0.00026763
"36239",1513469387,15973.16,0.0002692
"36240",1513469389,15973.16,0.0133265
"36241",1513469407,16016.13,0.00216
"36242",1513469688,16047.57,0.00263859
"36243",1513469922,16110.06,0.00663
"36244",1513470055,16135.8,0.12984854
"36245",1513470460,16175.16,0.00978
"36246",1513471016,16186.72,0.00793
"36247",1513471425,16186.8,0.0102
"36248",1513471488,16124.2,0.01177
"36249",1513472022,15981.36,0.00862
"36250",1513472570,16030.89,0.00704
"36251",1513473196,16061.97,0.0147
"36252",1513473676,16047.65,0.01457
"36253",1513474171,15999.73,0.00334
"36254",1513474743,15945.21,0.00655
"36255",1513475275,15860.66,0.00282
"36256",1513475825,15891.66,0.00898
"36257",1513476494,15865.45,0.00396
"36258",1513477026,15913.82,0.00487
"36259",1513477591,16017.99,0.00097
"36260",1513478127,16043.76,0.00436
"36261",1513478580,15993.5,8e-04
"36262",1513479084,16000.17,0.00471
"36263",1513479143,16042.11,0.06233594
"36264",1513479144,16042.11,0.06233594
"36265",1513479144,16042.11,0.06233594
"36266",1513479144,16042.11,0.06233594
"36267",1513479145,16042.11,0.06233594
"36268",1513479145,16042.11,0.06233594
"36269",1513479145,16042.11,0.02045424
"36270",1513479145,16042.11,0.0418817
"36271",1513479146,16042.11,0.02154268
"36272",1513479633,16003.63,0.00717
"36273",1513480168,16043.29,0.0102
"36274",1513480614,16081.05,0.00771
"36275",1513481238,16074.38,0.00643
"36276",1513481351,16027.5,0.01970799
"36277",1513481351,16027.5,0.00740665
"36278",1513481729,16079.31,0.00504
"36279",1513482268,16048.92,0.01415
"36280",1513482486,16074.27,0.00738509
"36281",1513482890,15991.36,0.00883
"36282",1513483432,16000.39,0.00931
"36283",1513483873,15995.9,0.00312
"36284",1513484345,15993.31,0.01055
"36285",1513484880,15942.25,0.00605
"36286",1513485366,15920.4,0.01093
"36287",1513485909,15892.74,0.00941
"36288",1513486509,15931.52,0.01018
"36289",1513487092,15941.19,0.00962
"36290",1513487493,16024.07,0.00076
"36291",1513487746,16004.97,0.06248059
"36292",1513487747,16004.97,0.01204438
"36293",1513487760,16005.3,0.0001487
"36294",1513487982,15994.92,0.00643
"36295",1513488469,16020.88,0.01147
"36296",1513489008,16038.17,0.01215
"36297",1513489576,16084.92,0.01236
"36298",1513490090,16119.78,0.00055
"36299",1513490630,16103.65,0.01391
"36300",1513491197,16107.38,0.00398
"36301",1513491735,16137.81,0.01005
"36302",1513492216,16159.3,0.00783
"36303",1513492756,16161.26,0.00682
"36304",1513492966,16193.93,0.00540393
"36305",1513493307,16150.19,0.00594
"36306",1513493838,16169.11,0.00593
"36307",1513494319,16215.34,0.01296
"36308",1513494871,16267.05,0.00471
"36309",1513495458,16301.89,0.00841
"36310",1513495697,16350,0.0102
"36311",1513495988,16351.72,0.01146
"36312",1513496205,16343.42,0.0611867
"36313",1513496205,16343.42,0.0409533
"36314",1513496205,16343.42,0.0202334
"36315",1513496434,16338.27,0.01343
"36316",1513496988,16272.9,0.0046
"36317",1513497463,16292.29,0.0103
"36318",1513498023,16313.15,0.00503
"36319",1513498050,16292.29,0.00040704
"36320",1513498056,16292.29,0.00020932
"36321",1513498063,16292.29,0.00020932
"36322",1513498498,16315.44,0.01288
"36323",1513498763,16315.44,0.00014599
"36324",1513499076,16338.62,0.0092
"36325",1513499098,16298.13,0.00491
"36326",1513499148,16310.23,0.06131121
"36327",1513499149,16310.23,0.04661369
"36328",1513499153,16310.06,0.0019816
"36329",1513499652,16194.65,0.00146
"36330",1513500120,16162.02,0.00814
"36331",1513500551,16087.06,0.00925
"36332",1513501163,16021.72,0.01098
"36333",1513501736,15932.84,0.00010201
"36334",1513501784,15983.42,0.00702
"36335",1513502313,15963,0.00351
"36336",1513502864,16015.91,0.00413
"36337",1513503431,16053.16,0.00325
"36338",1513503724,16013.62,0.00181003
"36339",1513503884,16088.01,0.00986014
"36340",1513503974,16047.54,0.01065
"36341",1513504499,16092.78,0.00535
"36342",1513504659,16038.68,0.00012635
"36343",1513505004,16100.38,0.01218
"36344",1513505294,16051.84,0.00021211
"36345",1513505624,16098.11,0.0067
"36346",1513506102,16155.68,0.0147069
"36347",1513506167,16136.31,0.00794
"36348",1513506773,16157.72,0.00496
"36349",1513507339,16146.16,0.00545
"36350",1513507704,16142.27,0.00314764
"36351",1513507820,16145.36,0.00473
"36352",1513508393,16159.38,0.00383
"36353",1513508839,16172.87,0.00882
"36354",1513509402,16147.94,0.05150969
"36355",1513509471,16172.92,0.01416
"36356",1513509989,16184.14,0.01206
"36357",1513510368,16178.69,0.01027
"36358",1513510903,16175.4,0.01237
"36359",1513511515,16192.52,0.00521
"36360",1513511807,16200,0.00670123
"36361",1513511961,16193.59,0.06365916
"36362",1513512065,16200,5e-08
"36363",1513512102,16248.27,0.01032
"36364",1513512677,16287.52,0.00682
"36365",1513513205,16267.76,0.00247
"36366",1513513760,16246.91,0.00337
"36367",1513514363,16239.5,0.00382
"36368",1513514929,16190.04,0.00467
"36369",1513515182,16153.76,0.06009358
"36370",1513515437,16119.04,0.01183
"36371",1513516015,16074.18,0.01077
"36372",1513516233,16089.75,0.00073836
"36373",1513516234,16089.75,0.00073836
"36374",1513516558,16103.02,0.01155
"36375",1513516895,16185.85,0.05612742
"36376",1513517097,16193.57,0.01256
"36377",1513517295,16228.64,0.00439039
"36378",1513517455,16212.28,0.00186649
"36379",1513517566,16156.88,0.00044932
"36380",1513517672,16168.88,0.00481
"36381",1513518076,16142.21,0.00581684
"36382",1513518083,16142.19,0.01316812
"36383",1513518085,16142.19,0.01316812
"36384",1513518095,16224.57,0.01334137
"36385",1513518096,16224.57,0.01334137
"36386",1513518097,16224.57,0.00874508
"36387",1513518274,16181.82,0.00351
"36388",1513518703,16144.76,0.00045228
"36389",1513518877,16167.53,0.00788
"36390",1513519344,16132.69,0.00323
"36391",1513519867,16081,0.00843
"36392",1513520353,16052.82,0.00073
"36393",1513520847,16028.22,0.00047857
"36394",1513520900,16060.98,0.00957
"36395",1513521241,16058.43,0.06227259
"36396",1513521242,16058.43,0.04613341
"36397",1513521242,16058.43,0.01613918
"36398",1513521242,16058.43,0.02056303
"36399",1513521386,16063.77,0.01077
"36400",1513521824,16067.82,0.01505
"36401",1513522431,16028.2,0.00445
"36402",1513522445,16027.77,0.05
"36403",1513523002,15980.1,0.01112
"36404",1513523483,15943.19,0.00952
"36405",1513524036,15852.01,0.01112
"36406",1513524307,15800,0.02
"36407",1513524424,15734.89,0.00717988
"36408",1513524525,15655.09,0.00563
"36409",1513525017,15771.34,0.00292
"36410",1513525423,15776.65,0.01386
"36411",1513525905,15666.64,0.00997
"36412",1513526356,15750.87,0.00958
"36413",1513526891,15837.73,0.01493
"36414",1513527454,15764.01,0.00252
"36415",1513528031,15753.74,0.00375
"36416",1513528612,15732.02,0.00105
"36417",1513529151,15721.45,0.01455
"36418",1513529631,15627.52,0.01491
"36419",1513530005,15669.31,0.00228
"36420",1513530450,15758.52,0.00277
"36421",1513530935,15811.41,0.00728
"36422",1513531443,15785.6,0.00274
"36423",1513531890,15802.27,0.00191
"36424",1513532508,15634.79,0.0023
"36425",1513533032,15792.61,0.00805
"36426",1513533558,15776.07,0.00847
"36427",1513534035,15747.6,0.0109
"36428",1513534581,15745.25,0.00367
"36429",1513535124,15701.72,0.01337
"36430",1513535649,15752.45,0.00316
"36431",1513536190,15746.09,0.0136
"36432",1513536754,15746.09,0.00145974
"36433",1513536755,15759.33,0.01401
"36434",1513536756,15746.09,1.58e-06
"36435",1513536944,15667.8,0.00355239
"36436",1513536966,15667.8,0.01360211
"36437",1513536973,15679.37,0.00200253
"36438",1513537249,15613.94,0.00168
"36439",1513537816,15675.54,0.01334
"36440",1513537941,15709.65,0.00386288
"36441",1513538421,15618.88,0.00388
"36442",1513538515,15600,0.01999987
"36443",1513538646,15600,1.3e-07
"36444",1513538685,15590.91,0.01884255
"36445",1513538834,15545.71,0.0058
"36446",1513539379,15539.26,0.00641
"36447",1513539864,15582.52,0.00533
"36448",1513539903,15558.87,0.00784486
"36449",1513539905,15558.87,0.00070202
"36450",1513540077,15569.86,0.00321466
"36451",1513540352,15705.04,0.00234
"36452",1513540667,15674.63,0.00034224
"36453",1513540669,15674.63,0.00034224
"36454",1513540871,15764.97,0.00115
"36455",1513541080,15821.88,0.0052463
"36456",1513541104,15821.88,0.00524622
"36457",1513541151,15833.33,0.00524242
"36458",1513541173,15845.51,0.0052384
"36459",1513541263,15861.4,0.00079867
"36460",1513541264,15861.4,0.00079867
"36461",1513541271,15869.73,0.00330048
"36462",1513541364,15906.01,0.04404735
"36463",1513541512,15897.04,0.01317
"36464",1513542012,16020.97,0.00488
"36465",1513542064,16020.97,0.01342888
"36466",1513542338,15989.29,0.04459121
"36467",1513542376,15989.74,0.00159064
"36468",1513542626,15955.42,0.00562
"36469",1513542915,15903.26,0.01350967
"36470",1513543156,15812.78,0.00262
"36471",1513543655,15807.26,0.00573
"36472",1513544090,15713.82,0.00407
"36473",1513544598,15723.33,0.00024
"36474",1513545062,15727.33,0.01274
"36475",1513545558,15739.61,0.00468
"36476",1513546186,15725.09,0.001
"36477",1513546680,15659.6,0.00418
"36478",1513547176,15644.43,0.01375
"36479",1513547749,15653.04,0.00668
"36480",1513548281,15653.62,0.0095
"36481",1513548793,15698.45,0.06370056
"36482",1513548794,15698.45,0.04186528
"36483",1513548860,15681.4,0.01212
"36484",1513549266,15788.73,0.04507836
"36485",1513549339,15747.05,0.01052
"36486",1513549905,15771.12,0.01456
"36487",1513550430,15859.07,0.01443
"36488",1513550940,15963.76,0.00662
"36489",1513551321,15963.76,0.01879257
"36490",1513551468,15906.29,0.0026
"36491",1513551851,15856.63,0.00099958
"36492",1513551969,15717.36,0.06362392
"36493",1513551970,15717.36,0.02837563
"36494",1513551970,15717.36,0.02837563
"36495",1513551977,15705.63,0.00225
"36496",1513552334,15839.27,0.06313422
"36497",1513552336,15839.27,0.0090686
"36498",1513552417,15735.15,0.00227262
"36499",1513552504,15754.69,0.01435
"36500",1513552566,15786.65,0.03439488
"36501",1513553103,15647.5,0.00134
"36502",1513553666,15639.62,0.00152
"36503",1513554205,15675.82,0.00462
"36504",1513554710,15675.08,0.00563
"36505",1513555235,15716.03,0.00477
"36506",1513555842,15653.61,0.00204
"36507",1513556307,15637.44,0.01203
"36508",1513556862,15555.07,0.00903
"36509",1513557184,15500,0.02
"36510",1513557361,15485.78,0.00112
"36511",1513557892,15335.61,0.00338
"36512",1513558279,15330.44,0.00258565
"36513",1513558308,15262.69,0.00261215
"36514",1513558413,15245.86,0.01354
"36515",1513558700,15229.39,0.00359631
"36516",1513558705,15200.18,0.00109237
"36517",1513558712,15200.18,0.0013483
"36518",1513558761,15199.99,0.00657895
"36519",1513558824,15131.45,0.00776566
"36520",1513558828,15131.45,2.738e-05
"36521",1513558828,15095.48,0.01418952
"36522",1513558929,15162,0.00483343
"36523",1513558930,15162,0.00483343
"36524",1513558944,15160.01,0.00862
"36525",1513559514,15216.57,0.00078
"36526",1513560048,15149.4,0.00493
"36527",1513560484,15129.8,0.00527095
"36528",1513560516,15089.11,2e-04
"36529",1513561050,15189.14,0.0092
"36530",1513561550,15437.74,0.00057
"36531",1513562094,15279.29,0.00832
"36532",1513562656,15376.33,0.01161
"36533",1513563104,15450.3,0.02576
"36534",1513563184,15526.51,0.01101
"36535",1513563657,15520.64,0.00556
"36536",1513564157,15480.16,0.01373
"36537",1513564670,15312.81,0.00082
"36538",1513565108,15305.03,0.00915
"36539",1513565580,15219.64,0.00993
"36540",1513566128,15283.55,0.00798
"36541",1513566603,15262.44,0.00201
"36542",1513567107,15354.42,0.01192
"36543",1513567647,15445.21,0.01097
"36544",1513568258,15395,0.01113
"36545",1513568820,15352.61,0.01192
"36546",1513569329,15421.99,0.01077
"36547",1513569887,15502.16,0.00711
"36548",1513570469,15496.63,0.01057
"36549",1513570992,15557.74,0.01476
"36550",1513571556,15632.53,0.01057
"36551",1513572068,15687.36,0.01444
"36552",1513572537,15625.68,0.00175
"36553",1513573049,15584.95,0.00355
"36554",1513573496,15564.57,0.0025
"36555",1513573981,15553.25,0.01365
"36556",1513574558,15544.86,0.01325
"36557",1513575104,15651.18,0.00491
"36558",1513575583,15658.15,0.00306
"36559",1513576168,15617.97,0.01226
"36560",1513576698,15669.29,5e-04
"36561",1513577247,15657.04,0.0034
"36562",1513577863,15673.54,0.00996
"36563",1513578402,15715.4,0.01448
"36564",1513578885,15731.47,0.00888
"36565",1513579379,15691.25,0.00318604
"36566",1513579471,15719.19,0.01494
"36567",1513580028,15691.16,0.0086
"36568",1513580516,15685.2,0.00523
"36569",1513581087,15671.68,0.00086
"36570",1513581701,15637.47,0.01203
"36571",1513582232,15634.35,0.00173
"36572",1513582388,15599,0.00323995
"36573",1513582737,15653.09,0.00412
"36574",1513583319,15642.07,0.00785
"36575",1513583821,15513.35,0.0012
"36576",1513583840,15500,0.01290258
"36577",1513584302,15525,0.01216
"36578",1513584893,15570,0.01304
"36579",1513585444,15569.69,0.002
"36580",1513585733,15596.46,0.12182251
"36581",1513586007,15537.08,0.00668
"36582",1513586387,15535.16,0.00179701
"36583",1513586512,15570.93,0.00824
"36584",1513587047,15666.7,0.01193
"36585",1513587570,15681.72,0.00402
"36586",1513588089,15544.59,0.01267
"36587",1513588581,15535.81,0.00172808
"36588",1513588648,15507.02,0.00825
"36589",1513589111,15454.73,0.00443
"36590",1513589573,15473.82,0.00167
"36591",1513590072,15530.54,0.00705
"36592",1513590569,15547.89,0.01461
"36593",1513591176,15538.48,0.0044
"36594",1513591654,15541.64,0.00483
"36595",1513591907,15505.56,0.00136061
"36596",1513592138,15536.81,0.00697
"36597",1513592317,15533.24,0.06116208
"36598",1513592318,15533.24,0.00076606
"36599",1513592624,15598.12,0.00412
"36600",1513593138,15553.34,0.01187
"36601",1513593713,15601.47,0.00674
"36602",1513594276,15635.96,0.00792
"36603",1513594754,15609.39,0.00266
"36604",1513595357,15644.78,0.00193
"36605",1513595818,15672.53,0.00248
"36606",1513596364,15713.61,0.00634
"36607",1513596884,15730.34,0.00147
"36608",1513597516,15799.7,0.00183
"36609",1513598049,15839.76,0.00941
"36610",1513598636,15838.55,0.00715
"36611",1513598667,15807.73,0.00147094
"36612",1513598735,15840.23,0.00227883
"36613",1513598769,15841.23,0.00227851
"36614",1513598807,15830.76,0.00146919
"36615",1513599017,15819.49,0.00221678
"36616",1513599196,15857.15,0.00525
"36617",1513599762,15899.49,0.01234
"36618",1513599992,15903.04,0.00147311
"36619",1513600008,15904.9,0.00147311
"36620",1513600025,15904.9,0.00147311
"36621",1513600041,15910.08,0.00147311
"36622",1513600059,15909.72,0.00147311
"36623",1513600075,15905.16,0.00147311
"36624",1513600092,15904.97,0.00147311
"36625",1513600108,15904.98,0.00147311
"36626",1513600127,15904.98,0.00147311
"36627",1513600144,15904.99,0.00147311
"36628",1513600161,15905.61,0.00147311
